empid,basic_salary,grade_pay,DA,home_rent,convience_allowance,absent,earned_leave,casual_leave,maternity_leave,washing_allowance
EMP07847,45191,4712,26485,6107,1055,1,10,9,0,445
EMP07848,23397,4793,11697,6473,1835,3,7,5,0,343
EMP07849,43048,1958,19630,12110,865,5,3,4,94,480
EMP07850,47852,2406,26584,12790,1528,5,5,0,0,492
EMP07851,48736,4964,16187,8663,1464,0,3,0,0,540
EMP07852,36390,4772,16977,4106,1816,5,14,6,0,464
EMP07853,23000,3888,8221,4930,1276,0,15,1,0,547
EMP07854,36912,2997,20672,7433,811,3,6,4,0,323
EMP07855,33190,1901,15103,8288,1408,4,1,9,0,408
EMP07856,45272,1294,24076,7548,1130,5,3,7,0,340
EMP07857,32855,2268,16351,9142,1681,1,12,4,0,559
EMP07858,17363,4347,9995,3142,1827,1,1,2,0,327
EMP07859,41443,2365,19535,8985,1303,5,10,10,0,465
EMP07860,21936,2619,11135,2544,1337,2,12,9,0,571
EMP07861,48027,3536,23916,12715,1611,0,7,9,0,569
EMP07862,30099,4638,17986,7815,1044,5,15,8,36,302
EMP07863,44930,2283,23687,11394,1099,1,7,1,0,433
EMP07864,27072,4231,10563,6920,1338,4,3,3,0,467
EMP07865,32118,1681,10726,5908,1627,5,14,7,0,376
EMP07866,36616,3977,19373,4195,1343,0,1,5,0,516
EMP07867,25664,4632,10191,4762,1401,4,6,5,0,529
EMP07868,18793,3660,10923,4589,845,1,13,10,0,385
EMP07869,46102,4431,16159,13549,1910,0,8,3,0,398
EMP07870,44666,4126,15999,7007,890,1,5,9,0,552
EMP07871,33308,1842,10517,7031,1311,2,4,10,0,512
EMP07872,40409,1124,19840,4530,1886,0,1,5,0,579
EMP07873,24776,1666,13685,3853,1326,3,12,6,0,410
EMP07874,32442,4609,19143,9607,1886,1,6,8,0,439
EMP07875,26971,2140,10160,5042,1026,5,15,4,0,580
EMP07876,36522,2296,20635,8341,872,0,3,10,0,465
EMP07877,43961,1300,18517,6000,866,4,13,8,0,382
EMP07878,37776,3437,17301,5458,1146,2,8,2,0,522
EMP07879,33110,2501,19702,6883,1052,5,7,7,0,364
EMP07880,39472,1173,13243,11607,1623,2,4,3,0,417
EMP07881,16162,4327,7804,2517,1788,0,12,7,0,331
EMP07882,18757,1696,8090,3446,1139,0,11,2,0,546
EMP07883,24356,3502,13823,6731,1413,5,7,8,0,591
EMP07884,35267,1563,14777,7407,1532,0,8,8,0,589
EMP07885,35155,3382,20381,9136,1767,5,10,10,0,321
EMP07886,15742,4514,7697,3461,1159,3,2,0,0,563
EMP07887,31521,2991,9503,6853,1458,0,1,8,0,568
EMP07888,43476,3748,14584,7897,1290,0,5,3,0,412
EMP07889,27480,4435,10490,3796,1328,2,9,4,0,355
EMP07890,22396,4265,8173,2972,1905,2,4,10,0,577
EMP07891,25974,1658,15112,4577,1626,2,2,4,0,367
EMP07892,43403,2533,23024,10377,1754,1,8,8,0,546
EMP07893,23458,2883,8112,5336,1665,4,10,6,0,430
EMP07894,49368,1564,28210,9242,1939,5,2,2,0,424
EMP07895,16070,2683,6135,3099,1140,4,12,10,0,389
EMP07896,45344,1257,21763,4743,1002,5,11,0,0,440
EMP07897,30305,2235,15117,8077,1613,3,5,3,0,391
EMP07898,27093,3933,14851,4324,1458,0,5,3,0,501
EMP07899,32318,1159,16618,5984,1808,2,1,4,0,494
EMP07900,27667,4430,9766,4913,941,1,8,0,0,481
EMP07901,20829,1259,7835,4417,1273,2,2,1,152,307
EMP07902,35045,2537,13994,7717,817,1,10,2,134,544
EMP07903,29735,4569,15004,6403,1967,2,0,0,0,455
EMP07904,20174,2228,6792,3301,972,1,7,7,0,391
EMP07905,37623,4354,16253,10934,1079,3,5,6,0,554
EMP07906,48460,3123,21948,12585,1017,2,13,6,0,542
EMP07907,17152,4675,9159,2186,1560,5,0,10,0,516
EMP07908,23774,4673,9671,5818,1645,5,4,2,0,440
EMP07909,24644,4141,14169,5110,1360,5,2,9,0,309
EMP07910,33097,1759,15593,6113,1845,1,9,4,136,567
EMP07911,42891,1348,16579,11680,967,1,1,2,0,354
EMP07912,16221,2054,7223,4698,1263,2,11,5,0,511
EMP07913,18331,2772,10869,2721,922,4,2,3,0,477
EMP07914,32586,2070,12218,7134,1400,3,4,7,0,429
EMP07915,33431,4316,14074,6782,1899,0,11,1,0,435
EMP07916,22080,4095,11226,2521,1758,1,7,1,0,574
EMP07917,48560,2896,28456,5987,1864,3,4,6,0,542
EMP07918,20092,4507,11311,2230,940,0,2,0,0,592
EMP07919,46061,1102,17188,10335,1105,5,7,6,0,505
EMP07920,19535,4787,10546,2813,950,0,0,6,0,348
EMP07921,23370,3160,10222,3355,1314,2,10,3,0,421
EMP07922,35616,4691,17441,6281,1904,4,1,10,0,449
EMP07923,38515,4457,22558,5516,1260,5,0,6,0,399
EMP07924,22993,2560,13770,4584,1123,2,14,0,54,429
EMP07925,39305,4935,13523,9935,1391,1,6,6,0,429
EMP07926,24640,3311,14358,3697,1993,4,4,6,0,328
EMP07927,37033,4411,16388,5690,1204,5,11,8,0,424
EMP07928,17131,4031,5943,1844,1871,3,3,9,0,405
EMP07929,42207,3205,25294,11362,1457,4,12,7,0,423
EMP07930,48608,4953,14661,11240,862,0,14,1,0,497
EMP07931,40890,2335,19848,9864,1435,2,8,0,0,426
EMP07932,35804,2594,11528,3583,959,4,3,9,0,459
EMP07933,18952,1202,7889,4801,919,2,10,9,0,543
EMP07934,35522,2756,12200,6083,1094,5,7,0,160,480
EMP07935,15151,4027,6070,4237,1671,1,15,5,0,401
EMP07936,44359,1518,14312,7919,1803,2,12,9,0,376
EMP07937,24933,4895,12215,5105,1410,5,3,7,0,349
EMP07938,48671,4676,28306,8140,1722,3,0,4,0,535
EMP07939,35502,4480,13489,6633,1626,0,13,4,0,384
EMP07940,20488,4034,11587,6099,1130,0,14,6,0,597
EMP07941,35789,3179,14410,5648,1229,5,9,3,0,352
EMP07942,45683,3459,21727,7215,1799,3,7,6,0,533
EMP07943,20792,2010,10824,4278,938,3,9,8,0,300
EMP07944,21153,4234,11245,5813,1465,3,15,8,0,485
EMP07945,39184,1750,13512,8828,1427,2,7,2,0,485
EMP07946,30290,4699,17487,5876,1818,4,10,6,103,314
EMP07947,20700,4875,10318,2730,1268,1,6,6,2,480
EMP07948,38499,1424,13933,8344,1803,5,11,0,0,506
EMP07949,39635,1745,14411,5301,1012,2,12,8,0,481
EMP07950,23164,1172,10461,3736,1486,4,5,8,0,498
EMP07951,33186,4020,14955,7714,1191,2,15,5,0,336
EMP07952,41551,1050,23451,9849,1494,5,15,9,0,345
EMP07953,35733,1156,13455,8221,1250,1,13,5,0,564
EMP07954,17210,1219,7069,4838,1955,4,7,6,0,399
EMP07955,48223,4755,18201,13843,943,0,6,6,0,512
EMP07956,38949,2910,17793,9516,1083,5,13,10,0,404
EMP07957,26648,4272,11493,4936,1560,2,7,7,0,536
EMP07958,27065,2614,15391,5485,1306,3,7,6,0,587
EMP07959,45096,4938,18854,10488,1993,4,14,8,0,307
EMP07960,15959,4055,7335,4613,1091,0,14,6,0,493
EMP07961,45641,2391,23944,8563,1539,0,2,10,0,478
EMP07962,45057,4819,21875,7550,877,3,1,10,0,471
EMP07963,21792,4679,9263,2972,1165,5,11,4,0,481
EMP07964,20145,3596,6481,5910,1760,3,2,7,0,381
EMP07965,25787,3665,9871,3505,1635,0,4,4,0,523
EMP07966,31604,1282,15637,7251,1206,5,15,9,0,466
EMP07967,31682,2984,13925,7403,834,1,1,1,0,387
EMP07968,29546,3680,13389,8130,1520,4,11,6,0,323
EMP07969,44886,1166,23818,11498,1774,1,12,8,0,576
EMP07970,32343,3466,9945,4683,1341,3,10,1,0,404
EMP07971,33639,4536,18185,4896,1588,3,12,5,0,549
EMP07972,41457,2626,20829,6812,1706,3,12,2,0,306
EMP07973,18448,1501,8642,3379,1002,1,11,0,0,534
EMP07974,35188,4084,18722,8689,1288,0,6,5,29,358
EMP07975,39993,3365,17857,6536,1806,5,11,4,0,500
EMP07976,47596,1558,24242,8679,1557,2,15,10,60,590
EMP07977,18774,4102,10140,2428,1092,1,14,9,0,428
EMP07978,37219,1281,18439,9935,1782,2,11,3,0,399
EMP07979,47472,3692,17681,5907,1498,1,6,1,0,345
EMP07980,42777,1323,18235,7119,1133,4,9,0,0,426
EMP07981,31624,3484,17201,6642,1787,3,1,9,67,543
EMP07982,41259,1468,19301,6470,1529,3,12,3,0,469
EMP07983,33272,1902,16792,7640,1954,1,2,1,0,497
EMP07984,30127,3997,9745,8951,888,2,1,3,0,444
EMP07985,34561,3376,15779,10212,1163,1,2,8,0,531
EMP07986,24029,4014,11657,3778,1426,2,13,5,0,542
EMP07987,34315,2625,19085,6092,1554,5,4,10,0,437
EMP07988,18121,3119,7327,3218,1114,4,8,2,0,531
EMP07989,34853,2081,14738,6420,1331,1,3,2,0,579
EMP07990,21156,4345,6856,5776,1028,1,5,0,0,445
EMP07991,34573,2424,16090,8665,1631,1,12,0,0,503
EMP07992,39910,4885,16661,8703,847,1,1,4,0,585
EMP07993,30619,1150,9918,6741,1082,0,2,9,0,516
EMP07994,16174,2527,7191,2717,909,1,14,2,0,363
EMP07995,47289,1096,21266,7303,1750,4,10,5,0,416
EMP07996,43970,4531,15134,7387,1230,3,8,3,0,403
EMP07997,44341,3363,24218,12195,1737,5,12,2,0,455
EMP07998,20903,2664,7716,5717,1871,5,1,0,0,589
EMP07999,20572,4916,7586,5864,1301,0,13,9,0,531
EMP08000,20075,3248,11825,2395,1473,1,5,9,0,365
EMP08001,23028,2760,9905,6172,1326,3,4,1,0,381
EMP08002,43749,3133,18875,7649,1183,4,14,6,0,571
EMP08003,24786,1774,10775,6058,1780,0,15,0,130,461
EMP08004,26350,4644,8259,5856,1796,2,7,8,0,303
EMP08005,19005,3474,8893,2394,868,5,4,0,0,443
EMP08006,28961,2511,9548,5373,1946,2,10,10,0,517
EMP08007,30911,2177,12563,6821,865,5,8,9,0,389
EMP08008,46457,3435,26915,6706,901,4,11,8,0,357
EMP08009,21856,1036,11321,3422,1853,1,1,1,0,506
EMP08010,25136,4188,8390,6996,1305,1,7,0,0,450
EMP08011,38495,2940,17254,10039,915,0,1,10,0,383
EMP08012,41890,3873,13061,9820,1514,2,7,2,0,400
EMP08013,30934,3315,10236,7897,1537,2,11,2,0,442
EMP08014,45701,3558,18657,6160,1147,3,4,1,0,549
EMP08015,36545,3447,20775,5870,1674,1,4,5,0,323
EMP08016,27745,1599,15978,3397,1575,0,1,4,0,316
EMP08017,47244,4553,25794,11135,1711,5,15,4,0,453
EMP08018,36393,3182,16953,7959,1479,4,13,4,150,445
EMP08019,25665,2478,11152,4353,1993,4,6,8,48,383
EMP08020,49888,1392,26549,5164,1936,5,9,10,0,365
EMP08021,40476,1821,14855,6970,1719,3,8,6,0,467
EMP08022,23823,3159,8900,3637,1242,4,1,7,0,562
EMP08023,45156,4408,23359,9219,835,5,6,2,0,507
EMP08024,41289,1357,16199,11761,954,1,10,8,0,355
EMP08025,29445,1352,16814,5650,1560,2,5,9,0,433
EMP08026,15646,4939,4922,2903,1538,3,0,9,0,495
EMP08027,24269,3985,8381,5687,1149,0,13,0,0,575
EMP08028,45216,2390,20903,6910,1714,5,0,3,0,363
EMP08029,35835,4888,14065,7646,1219,0,9,6,0,312
EMP08030,25564,2911,9356,3417,1713,3,4,1,0,333
EMP08031,33733,2544,16745,7458,1463,4,13,3,0,308
EMP08032,45694,1067,22689,12954,1874,1,4,4,0,329
EMP08033,36192,1392,10935,8294,1837,5,5,9,0,369
EMP08034,15215,3912,4843,3385,980,3,6,2,17,588
EMP08035,23441,1623,11440,6303,1499,1,8,5,0,468
EMP08036,22260,4505,11054,4944,1216,1,13,10,0,540
EMP08037,30635,2089,10718,9100,1651,3,13,9,0,380
EMP08038,39791,3228,23695,8847,1752,4,9,2,0,450
EMP08039,46077,2743,19751,7422,1385,4,12,9,0,421
EMP08040,31971,1521,15104,7567,1927,1,12,6,0,556
EMP08041,48428,2313,21247,12107,1801,2,8,1,0,546
EMP08042,23711,4787,7903,6742,1057,5,15,9,0,552
EMP08043,27504,2710,12549,3674,1173,4,14,6,0,347
EMP08044,35429,2849,17366,7098,1993,5,5,9,0,579
EMP08045,34962,2428,14606,10395,1294,2,1,0,0,503
EMP08046,41557,1731,24062,6108,1825,4,11,10,0,530
EMP08047,23021,4744,8018,2378,970,3,8,0,0,375
EMP08048,44976,4858,14887,6140,901,5,7,5,0,349
EMP08049,27073,1362,11335,8111,1717,1,7,4,0,453
EMP08050,48982,4442,26844,12035,1025,2,3,2,150,310
EMP08051,16355,1912,6377,1712,1948,5,12,6,0,577
EMP08052,15601,3431,7235,3545,1804,1,6,0,0,337
EMP08053,31589,4892,14152,7656,1830,5,5,0,0,375
EMP08054,45469,4949,23637,13383,1838,0,3,5,0,545
EMP08055,38952,4389,14061,5416,1218,2,2,4,0,407
EMP08056,27532,3912,15949,6211,1501,0,6,5,0,476
EMP08057,27255,1773,15960,6302,1479,5,2,4,0,370
EMP08058,36595,4863,20500,8996,920,4,11,6,0,336
EMP08059,39050,4240,20503,11118,1708,5,13,4,0,442
EMP08060,47415,1360,17935,12867,902,3,0,2,0,382
EMP08061,28704,4262,13160,5017,1475,2,6,3,0,469
EMP08062,37990,3450,19029,8567,871,2,0,2,0,364
EMP08063,43782,4243,16847,7400,1109,5,3,9,0,583
EMP08064,26653,3217,8153,7603,1507,2,7,9,0,469
EMP08065,43712,2804,25623,6767,1588,3,7,8,0,369
EMP08066,17231,1535,9813,4218,1493,4,5,10,0,370
EMP08067,45763,4435,24422,12535,1617,0,5,0,0,382
EMP08068,41054,4047,21227,7072,821,3,5,7,0,527
EMP08069,36115,4822,11577,6865,1365,3,4,8,0,387
EMP08070,38185,4175,12586,6887,1253,4,12,2,0,436
EMP08071,48200,1922,14539,10241,1996,2,10,1,0,585
EMP08072,19235,4277,6085,4629,1251,2,13,5,0,316
EMP08073,46027,2234,19646,12031,1088,4,11,0,0,528
EMP08074,24084,1629,9283,4088,1073,2,13,1,0,329
EMP08075,39357,1924,18599,9199,1411,5,12,9,0,454
EMP08076,45557,2377,19101,10984,1381,0,4,5,0,522
EMP08077,19066,3265,9491,5089,884,1,3,8,0,392
EMP08078,31286,2088,10109,8487,1442,1,6,7,0,556
EMP08079,15641,3849,7207,2404,926,4,15,9,0,335
EMP08080,44815,3479,15809,7718,1808,1,8,9,0,344
EMP08081,33353,3612,15136,9433,1078,3,5,1,0,387
EMP08082,43607,4429,24233,5222,1591,2,13,10,0,411
EMP08083,22475,1946,9410,6564,972,1,4,6,0,565
EMP08084,17012,4914,8201,3569,1987,1,6,9,0,326
EMP08085,35869,4160,15710,7447,1299,3,15,8,0,468
EMP08086,40468,1087,13008,11853,1899,2,8,4,0,468
EMP08087,18423,3029,10170,3549,1445,3,5,4,0,364
EMP08088,20954,2946,8546,3345,1386,1,15,7,0,332
EMP08089,25963,2020,11191,5094,1493,5,11,10,0,476
EMP08090,15245,4168,5421,3737,1638,4,4,8,0,487
EMP08091,17055,4672,6817,4621,1853,0,13,5,0,408
EMP08092,41554,2766,18316,11093,920,0,3,3,0,317
EMP08093,36424,1550,18143,3749,1017,1,8,5,0,376
EMP08094,24467,2358,13358,3535,1845,4,9,0,0,333
EMP08095,15455,3875,7774,3716,1009,0,10,3,0,522
EMP08096,46757,2386,16425,9161,1334,5,14,0,0,508
EMP08097,35791,3694,14953,8391,1508,3,3,0,0,577
EMP08098,32682,1291,11359,6680,1618,4,10,10,0,592
EMP08099,23324,3561,13914,6006,1865,3,11,10,0,443
EMP08100,22596,3140,9186,6663,1581,3,15,1,0,312
EMP08101,45203,4721,14812,5097,1969,5,1,3,71,377
EMP08102,44131,3260,13454,11507,1637,5,3,3,0,323
EMP08103,32263,1122,18649,6546,1383,1,4,7,0,480
EMP08104,28671,3326,10132,6593,1003,5,13,5,0,412
EMP08105,23366,2775,8507,5092,1637,3,15,9,0,322
EMP08106,34634,1200,16164,8807,1083,3,2,9,0,321
EMP08107,19923,4572,11361,3965,1521,3,13,10,0,452
EMP08108,39782,1064,16082,8282,1927,0,2,10,0,486
EMP08109,40832,2052,14923,7694,1373,2,9,2,0,460
EMP08110,32856,1762,16725,6058,1102,4,1,7,0,595
EMP08111,43024,1458,25178,12295,1685,5,11,0,0,465
EMP08112,19054,3407,7628,4902,851,0,13,2,0,340
EMP08113,15969,2117,9192,2360,1298,5,4,6,0,528
EMP08114,48301,1871,24983,7317,1609,4,8,8,0,554
EMP08115,39475,3764,20877,4667,1702,4,2,8,0,558
EMP08116,32855,2826,17562,7511,831,4,5,6,0,430
EMP08117,49700,3745,20036,7386,1707,0,10,9,0,535
EMP08118,46258,2461,19387,4757,1037,3,11,4,0,379
EMP08119,33929,3496,13900,9011,1276,0,5,6,0,580
EMP08120,48701,4359,25427,7157,1002,2,8,1,0,368
EMP08121,35618,2471,20141,6382,1694,4,7,4,0,355
EMP08122,43854,3001,24999,10610,1670,2,0,1,0,525
EMP08123,47551,4105,23864,12231,1445,1,12,4,0,537
EMP08124,37107,3512,15524,10683,1140,3,10,1,0,379
EMP08125,40522,3756,23421,6900,1983,2,14,7,0,400
EMP08126,45519,3067,20121,9824,1727,0,0,10,0,320
EMP08127,15786,4143,7885,2268,1512,5,2,2,0,422
EMP08128,30034,2414,15977,7224,803,5,15,5,0,465
EMP08129,18732,4689,6901,2923,1134,2,9,1,0,450
EMP08130,31479,1397,12139,3803,1509,1,15,8,0,312
EMP08131,29644,3093,16086,8116,1399,0,7,7,0,573
EMP08132,48388,1607,16213,6447,1736,5,4,2,25,450
EMP08133,33643,3910,18930,5276,1998,5,4,8,0,432
EMP08134,33241,2896,14720,6739,934,5,4,2,0,453
EMP08135,48183,4475,15460,11186,912,0,5,1,135,365
EMP08136,19453,4584,9631,5530,1093,4,7,3,0,311
EMP08137,30080,4241,16901,7982,1213,1,1,2,0,465
EMP08138,48427,3548,26709,11511,842,3,11,0,0,364
EMP08139,42923,3252,14213,12556,1170,2,12,3,0,491
EMP08140,27792,3167,11186,4761,894,5,14,3,0,576
EMP08141,47217,1464,27633,6572,1545,2,13,6,0,586
EMP08142,20731,3594,9603,6190,1600,5,14,5,0,350
EMP08143,24427,2534,7765,4405,1412,2,1,9,0,402
EMP08144,18127,4271,7065,2471,1792,1,6,0,0,588
EMP08145,49345,2512,23236,7462,1495,5,5,4,0,411
EMP08146,30854,1432,16712,7617,1128,2,8,7,0,554
EMP08147,40100,4425,23106,5262,1230,4,8,7,0,450
EMP08148,15473,2660,8513,1634,1538,0,4,3,0,566
EMP08149,45942,1229,22124,13195,1265,2,15,0,0,356
EMP08150,33420,3477,16586,9167,1015,3,11,3,0,361
EMP08151,30305,2146,11724,4667,1923,3,15,5,0,569
EMP08152,25913,4280,14189,4982,829,3,3,5,0,336
EMP08153,30589,4534,17882,5301,821,4,9,3,0,468
EMP08154,29848,3497,14056,5175,1641,4,6,7,0,596
EMP08155,31840,2703,19102,7622,1968,5,5,7,0,537
EMP08156,48681,4883,17454,13677,1025,3,0,5,0,584
EMP08157,45386,3161,22757,13395,1324,5,2,5,0,375
EMP08158,41994,1445,14688,6885,846,2,7,9,0,323
EMP08159,28874,4287,10030,4297,1620,0,7,8,0,410
EMP08160,35002,4458,13728,7678,1199,5,9,6,0,479
EMP08161,48470,2746,20376,12710,1861,2,7,5,0,542
EMP08162,19390,2539,10741,4264,1332,1,12,1,0,489
EMP08163,26626,2364,8958,4466,1536,3,6,2,0,440
EMP08164,32501,3941,14565,9708,1202,3,10,8,0,485
EMP08165,19422,2279,6269,5205,1763,2,1,1,0,308
EMP08166,26322,4094,11873,7061,1702,3,9,5,0,582
EMP08167,29773,1015,10557,8509,1848,3,11,1,64,471
EMP08168,19018,1622,8161,4723,1926,4,7,2,0,413
EMP08169,35026,3185,11161,7523,1397,5,6,2,0,525
EMP08170,16552,2614,8443,3603,1482,4,14,5,0,323
EMP08171,26213,1855,8472,2863,1848,0,6,3,0,502
EMP08172,29614,1063,11691,8104,1004,4,13,4,0,400
EMP08173,40561,4155,21907,8389,1796,1,14,1,0,393
EMP08174,37527,3733,15875,8559,837,1,13,2,0,549
EMP08175,36551,1976,19642,7279,1202,3,4,5,0,409
EMP08176,30233,3673,11222,4056,1069,4,1,3,0,394
EMP08177,25001,1047,8179,4818,1373,1,15,2,0,387
EMP08178,34453,1436,20479,3999,1516,4,8,9,0,470
EMP08179,25705,2138,8595,3242,1296,5,11,10,0,532
EMP08180,39717,2015,20045,8986,1977,2,0,10,0,441
EMP08181,39860,4618,12011,8723,1206,0,11,2,0,491
EMP08182,49773,4979,17873,8454,1035,1,7,3,0,470
EMP08183,34898,4438,13600,4084,1960,2,7,6,0,402
EMP08184,25498,3292,14673,6139,1987,2,6,7,0,554
EMP08185,36603,1469,16866,5894,1017,5,12,8,0,478
EMP08186,31068,4695,17619,8598,1688,5,6,3,0,398
EMP08187,24376,2706,8678,4451,969,2,10,3,65,594
EMP08188,38544,1575,11933,9520,1329,5,15,6,0,451
EMP08189,26861,3808,8145,2823,802,4,9,0,0,406
EMP08190,34509,3830,19212,6530,1861,4,15,1,0,377
EMP08191,32168,2821,15077,4790,1777,1,3,1,0,460
EMP08192,47061,1536,22541,8006,1664,5,14,5,0,439
EMP08193,32079,1099,14048,7068,820,5,15,7,0,411
EMP08194,31048,1817,14311,8878,1290,0,8,10,0,539
EMP08195,47332,4760,27217,7755,1312,1,10,3,0,373
EMP08196,41921,4138,17258,12081,1994,5,9,4,0,500
EMP08197,25475,1501,13434,4955,1716,4,6,10,0,431
EMP08198,49230,1568,20870,12848,1723,1,14,5,0,538
EMP08199,20169,3025,8139,5178,1158,2,0,3,37,428
EMP08200,33390,3487,17750,6724,1434,2,13,10,0,316
EMP08201,48879,2615,18427,14479,1435,0,15,6,0,369
EMP08202,24767,2063,13565,2891,1353,3,10,5,0,309
EMP08203,35592,2340,17832,5355,1389,5,7,10,0,493
EMP08204,24601,1896,10554,3446,1565,5,6,3,0,450
EMP08205,22231,3068,11936,3635,1018,0,4,6,0,308
EMP08206,17830,3155,7265,2484,1179,4,6,5,0,521
EMP08207,22490,4544,12149,6372,1129,0,6,7,0,446
EMP08208,30877,3613,16415,8439,1113,3,3,0,0,359
EMP08209,18587,1182,10639,3268,1526,3,14,3,0,585
EMP08210,43553,2028,17211,8193,1241,0,9,0,0,480
EMP08211,17322,1966,6784,1809,811,0,11,2,0,579
EMP08212,24771,4475,8776,3460,1232,5,0,7,0,504
EMP08213,32539,3070,11000,9386,818,0,11,8,0,579
EMP08214,21724,4396,10767,4259,1327,0,11,9,0,472
EMP08215,36075,1792,21508,6747,1842,4,6,1,0,432
EMP08216,24027,1678,9403,7118,1046,0,7,3,0,361
EMP08217,41684,1251,16514,9094,1973,2,15,2,0,365
EMP08218,21221,2511,11920,3079,1166,1,14,5,0,300
EMP08219,43641,2708,22713,6170,1700,2,4,7,0,565
EMP08220,38671,4495,20590,7112,930,1,6,5,0,519
EMP08221,35430,4494,11203,5606,1739,5,14,3,0,394
EMP08222,26324,4826,10717,4693,1686,3,7,1,0,417
EMP08223,20043,3617,7897,4704,1106,4,13,5,0,362
EMP08224,29820,4951,15190,3279,1212,3,13,5,0,311
EMP08225,15480,1636,4784,3198,1357,3,7,4,0,523
EMP08226,41693,1321,15069,7954,1014,4,13,4,0,572
EMP08227,33864,1370,14025,6995,1676,0,0,9,0,488
EMP08228,20851,2146,11629,4972,974,1,4,6,0,573
EMP08229,16377,1661,6922,2064,1038,5,12,4,0,475
EMP08230,27391,4060,13428,6772,1691,4,1,10,0,328
EMP08231,35031,1086,12030,4395,1910,3,14,3,0,470
EMP08232,31322,2602,18239,6110,1311,4,4,6,0,492
EMP08233,34548,4113,10809,5114,1328,5,11,2,0,480
EMP08234,33811,2633,11290,5320,1642,1,11,6,0,359
EMP08235,17231,2972,6809,3966,1633,5,6,0,0,414
EMP08236,41430,4120,21509,9159,1365,0,12,6,0,524
EMP08237,19005,4730,9336,2296,1410,2,11,2,153,406
EMP08238,26444,1381,12198,7512,1958,0,3,2,0,380
EMP08239,26395,4519,12766,7376,1794,4,6,6,0,323
EMP08240,45357,1654,17891,8452,891,1,11,2,0,579
EMP08241,21319,4699,7149,4789,1594,3,9,6,0,365
EMP08242,34481,4099,13375,7734,1745,0,7,9,0,551
EMP08243,40672,1433,23094,7490,1725,4,10,3,0,567
EMP08244,25280,2135,7827,2877,1836,4,4,1,0,425
EMP08245,17009,2354,6203,4327,1772,2,9,2,0,380
EMP08246,31239,3393,17824,8940,1489,1,14,5,0,467
EMP08247,27194,2617,9384,7803,1156,2,5,3,0,574
EMP08248,38855,1998,18482,5419,1530,3,0,3,0,356
EMP08249,34910,3454,19486,3933,943,2,9,0,0,505
EMP08250,40835,3780,20828,4138,1644,1,1,7,0,506
EMP08251,29258,3590,12024,3646,1543,3,12,8,0,378
EMP08252,15898,4313,6125,1747,1257,2,2,2,0,352
EMP08253,30996,1808,12728,9283,1048,3,14,3,0,562
EMP08254,45820,2945,15681,10818,939,0,9,9,0,529
EMP08255,45039,3125,21648,9420,1274,5,8,10,0,454
EMP08256,40256,4789,20662,9493,1175,4,15,3,0,408
EMP08257,30776,2394,9695,7234,1533,2,10,3,0,316
EMP08258,42221,4659,18692,8246,1344,2,6,9,0,465
EMP08259,40998,3992,21625,6331,1716,1,12,0,0,598
EMP08260,17442,3638,5524,3532,1746,3,7,4,0,440
EMP08261,28797,3788,13092,3803,1416,3,2,7,0,570
EMP08262,46364,2560,21385,9333,983,1,4,8,0,370
EMP08263,21501,4117,11496,6236,1042,4,0,2,0,323
EMP08264,20053,4961,6783,5266,1300,5,6,0,0,583
EMP08265,19292,5000,7250,5214,1837,1,12,10,0,367
EMP08266,22854,1105,9167,4128,1994,5,1,7,0,411
EMP08267,23377,4081,7399,5447,1276,1,10,7,0,372
EMP08268,33853,1462,19295,6428,1569,5,9,2,0,347
EMP08269,45010,2433,24793,9771,1555,3,10,5,0,392
EMP08270,16446,4546,6526,4249,1176,5,0,10,0,494
EMP08271,19328,2578,6171,3218,1167,2,13,4,0,300
EMP08272,32357,4650,15217,3262,1552,5,12,3,0,371
EMP08273,28816,2434,15299,5510,1152,0,9,6,0,385
EMP08274,18579,3658,5624,4820,1903,5,0,1,0,429
EMP08275,43222,3389,24000,8484,1419,1,13,1,0,593
EMP08276,48863,1077,25283,7505,1895,2,9,6,0,397
EMP08277,45149,4271,19699,8461,1879,2,0,7,0,466
EMP08278,23995,2551,13899,4446,1657,3,12,3,0,329
EMP08279,44329,2995,24557,9240,1993,4,8,4,0,390
EMP08280,49700,2183,27292,12224,1207,4,7,4,0,465
EMP08281,16812,4684,5479,4337,973,4,10,10,0,365
EMP08282,44017,2580,25982,9600,864,2,12,5,0,452
EMP08283,37434,1641,21228,10891,1021,0,1,0,0,478
EMP08284,21724,1573,11242,5736,1426,4,3,2,0,542
EMP08285,36253,2478,14981,10113,1649,1,12,10,0,418
EMP08286,42087,2660,21974,9237,1750,0,5,9,0,317
EMP08287,28219,2172,13096,6553,1019,3,2,3,0,550
EMP08288,16641,1399,7946,4379,1971,3,9,8,0,312
EMP08289,16961,1149,7517,4100,1320,1,2,2,0,306
EMP08290,41285,2772,21383,5924,812,4,10,0,0,343
EMP08291,40512,1111,15125,5234,1018,2,14,9,0,474
EMP08292,31656,1804,11489,5518,1223,2,8,0,0,360
EMP08293,49660,3879,20294,13779,1413,4,1,3,0,312
EMP08294,33901,3323,13898,7395,1364,3,4,3,0,458
EMP08295,17896,3122,10119,2509,1616,3,8,1,0,588
EMP08296,29867,1249,11524,6385,1184,2,0,0,0,347
EMP08297,20136,2070,10684,3603,1177,3,3,10,0,354
